年份,年龄组,性别,人口_人,劳动参与率,就业率,覆盖率,缴费人数_人,情景,情景标签,来源或假设
2043,25-29,混合,355718.7,0.895,0.963,0.85,260600.3,中,基准,男+女合计
2043,30-34,混合,390342.6,0.889,0.963,0.85,284048.8,中,基准,男+女合计
2043,35-39,混合,393067.8,0.86,0.963,0.85,276701.3,中,基准,男+女合计
2043,40-44,混合,431903.8,0.832,0.963,0.85,294141.0,中,基准,男+女合计
2043,45-49,混合,504444.5,0.82,0.963,0.85,338588.7,中,基准,男+女合计
2043,50-54,混合,546847.3,0.797,0.963,0.85,356754.6,中,基准,男+女合计
2043,55-59,混合,562123.3,0.6925,0.963,0.85,318637.2,中,基准,男+女合计
2043,60-64,混合,563800.3,0.4995,0.963,0.85,230518.6,中,基准,男+女合计
2044,15-19,男,102356.0,0.2,0.963,0.85,16756.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,15-19,女,98524.6,0.1592,0.963,0.85,12840.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,20-24,男,130142.2,0.65,0.963,0.85,69243.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,20-24,女,125262.3,0.5888,0.963,0.85,60374.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,25-29,男,176426.1,0.935,0.963,0.85,135026.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,25-29,女,170451.0,0.8536,0.963,0.85,119096.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,30-34,男,199972.0,0.939,0.963,0.85,153702.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,30-34,女,193804.8,0.8374,0.963,0.85,132845.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,35-39,男,199863.1,0.92,0.963,0.85,150510.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,35-39,女,197590.1,0.7993,0.963,0.85,129278.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,40-44,男,212352.0,0.902,0.963,0.85,156786.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,40-44,女,211939.6,0.7619,0.963,0.85,132170.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,45-49,男,247029.1,0.91,0.963,0.85,184007.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,45-49,女,244350.0,0.729,0.963,0.85,145811.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,50-54,男,269439.2,0.907,0.963,0.85,200038.4,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,50-54,女,275976.6,0.6896,0.963,0.85,155782.4,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,55-59,男,268032.7,0.827,0.963,0.85,181442.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,55-59,女,293105.1,0.5685,0.963,0.85,136406.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,60-64,男,258070.3,0.659,0.963,0.85,139209.4,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,60-64,女,307621.1,0.3648,0.963,0.85,91850.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,15-19,混合,200880.6,0.18,0.963,0.85,29597.5,中,基准,男+女合计
2044,20-24,混合,255404.5,0.62,0.963,0.85,129618.0,中,基准,男+女合计
2044,25-29,混合,346877.1,0.895,0.963,0.85,254122.9,中,基准,男+女合计
2044,30-34,混合,393776.8,0.889,0.963,0.85,286547.8,中,基准,男+女合计
2044,35-39,混合,397453.2,0.86,0.963,0.85,279788.4,中,基准,男+女合计
2044,40-44,混合,424291.6,0.832,0.963,0.85,288956.8,中,基准,男+女合计
2044,45-49,混合,491379.1,0.82,0.963,0.85,329819.1,中,基准,男+女合计
2044,50-54,混合,545415.8,0.797,0.963,0.85,355820.8,中,基准,男+女合计
2044,55-59,混合,561137.8,0.692,0.963,0.85,317849.0,中,基准,男+女合计
2044,60-64,混合,565691.4,0.499,0.963,0.85,231060.3,中,基准,男+女合计
2045,15-19,男,102147.9,0.2,0.963,0.85,16722.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,15-19,女,98720.9,0.1593,0.963,0.85,12873.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,20-24,男,121828.9,0.65,0.963,0.85,64820.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,20-24,女,117376.0,0.5889,0.963,0.85,56576.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,25-29,男,171561.3,0.935,0.963,0.85,131303.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,25-29,女,166048.1,0.8537,0.963,0.85,116030.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,30-34,男,201163.4,0.939,0.963,0.85,154617.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,30-34,女,194981.2,0.8374,0.963,0.85,133652.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,35-39,男,202643.5,0.92,0.963,0.85,152603.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,35-39,女,198951.6,0.7989,0.963,0.85,130100.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,40-44,男,207493.1,0.902,0.963,0.85,153198.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,40-44,女,208951.5,0.7625,0.963,0.85,130413.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,45-49,男,240856.8,0.91,0.963,0.85,179409.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,45-49,女,237245.8,0.7286,0.963,0.85,141498.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,50-54,男,269781.8,0.907,0.963,0.85,200292.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,50-54,女,274051.0,0.6887,0.963,0.85,154495.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,55-59,男,269788.9,0.8265,0.963,0.85,182520.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,55-59,女,290341.0,0.5661,0.963,0.85,134528.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,60-64,男,261144.1,0.6585,0.963,0.85,140760.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,60-64,女,306746.4,0.3623,0.963,0.85,90965.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,15-19,混合,200868.8,0.18,0.963,0.85,29595.8,中,基准,男+女合计
2045,20-24,混合,239204.9,0.62,0.963,0.85,121396.7,中,基准,男+女合计
2045,25-29,混合,337609.4,0.895,0.963,0.85,247333.5,中,基准,男+女合计
2045,30-34,混合,396144.6,0.889,0.963,0.85,288270.8,中,基准,男+女合计
2045,35-39,混合,401595.1,0.86,0.963,0.85,282704.0,中,基准,男+女合计
2045,40-44,混合,416444.6,0.832,0.963,0.85,283612.7,中,基准,男+女合计
2045,45-49,混合,478102.6,0.82,0.963,0.85,320907.7,中,基准,男+女合计
2045,50-54,混合,543832.8,0.797,0.963,0.85,354788.0,中,基准,男+女合计
2045,55-59,混合,560129.9,0.6915,0.963,0.85,317048.8,中,基准,男+女合计
2045,60-64,混合,567890.5,0.4985,0.963,0.85,231726.1,中,基准,男+女合计
2046,15-19,男,101631.5,0.2,0.963,0.85,16638.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,15-19,女,98597.7,0.1594,0.963,0.85,12863.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,20-24,男,113445.0,0.65,0.963,0.85,60359.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,20-24,女,109418.3,0.5889,0.963,0.85,52744.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,25-29,男,166492.5,0.935,0.963,0.85,127424.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,25-29,女,161423.1,0.8537,0.963,0.85,112807.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,30-34,男,201828.0,0.939,0.963,0.85,155128.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,30-34,女,195582.6,0.8374,0.963,0.85,134063.4,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,35-39,男,205306.8,0.92,0.963,0.85,154609.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,35-39,女,200186.5,0.7985,0.963,0.85,130838.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,40-44,男,202526.1,0.902,0.963,0.85,149531.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,40-44,女,205836.6,0.7631,0.963,0.85,128577.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,45-49,男,234589.6,0.91,0.963,0.85,174741.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,45-49,女,230025.2,0.7282,0.963,0.85,137113.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,50-54,男,270034.8,0.907,0.963,0.85,200480.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,50-54,女,272026.9,0.6878,0.963,0.85,153152.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,55-59,男,271539.7,0.826,0.963,0.85,183594.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,55-59,女,287559.6,0.5635,0.963,0.85,132642.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,60-64,男,264367.2,0.658,0.963,0.85,142389.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,60-64,女,306046.0,0.3598,0.963,0.85,90132.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,15-19,混合,200229.2,0.18,0.963,0.85,29501.6,中,基准,男+女合计
2046,20-24,混合,222863.3,0.62,0.963,0.85,113103.4,中,基准,男+女合计
2046,25-29,混合,327915.6,0.895,0.963,0.85,240231.7,中,基准,男+女合计
2046,30-34,混合,397410.6,0.889,0.963,0.85,289192.1,中,基准,男+女合计
2046,35-39,混合,405493.3,0.86,0.963,0.85,285448.3,中,基准,男+女合计
2046,40-44,混合,408362.7,0.832,0.963,0.85,278108.7,中,基准,男+女合计
2046,45-49,混合,464614.8,0.82,0.963,0.85,311854.5,中,基准,男+女合计
2046,50-54,混合,542061.7,0.797,0.963,0.85,353632.5,中,基准,男+女合计
2046,55-59,混合,559099.3,0.691,0.963,0.85,316236.6,中,基准,男+女合计
2046,60-64,混合,570413.2,0.498,0.963,0.85,232522.0,中,基准,男+女合计
2047,15-19,男,100461.2,0.2,0.963,0.85,16446.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,15-19,女,97436.4,0.1594,0.963,0.85,12711.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,20-24,男,113553.5,0.65,0.963,0.85,60417.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,20-24,女,109909.8,0.589,0.963,0.85,52990.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,25-29,男,158014.9,0.935,0.963,0.85,120935.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,25-29,女,153338.2,0.8538,0.963,0.85,107162.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,30-34,男,196987.0,0.939,0.963,0.85,151407.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,30-34,女,191201.7,0.8375,0.963,0.85,131073.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,35-39,男,207377.4,0.92,0.963,0.85,156168.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,35-39,女,202327.1,0.7985,0.963,0.85,132243.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,40-44,男,205057.2,0.902,0.963,0.85,151400.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,40-44,女,206929.7,0.7626,0.963,0.85,129176.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,45-49,男,229625.1,0.91,0.963,0.85,171043.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,45-49,女,226924.9,0.7289,0.963,0.85,135398.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,50-54,男,263842.3,0.907,0.963,0.85,195883.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,50-54,女,264905.2,0.6874,0.963,0.85,149063.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,55-59,男,271703.7,0.8255,0.963,0.85,183593.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,55-59,女,285442.4,0.562,0.963,0.85,131310.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,60-64,男,265787.3,0.6575,0.963,0.85,143045.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,60-64,女,302982.5,0.3571,0.963,0.85,88573.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,15-19,混合,197897.6,0.18,0.963,0.85,29158.0,中,基准,男+女合计
2047,20-24,混合,223463.3,0.62,0.963,0.85,113407.9,中,基准,男+女合计
2047,25-29,混合,311353.1,0.895,0.963,0.85,228098.0,中,基准,男+女合计
2047,30-34,混合,388188.7,0.889,0.963,0.85,282481.4,中,基准,男+女合计
2047,35-39,混合,409704.5,0.86,0.963,0.85,288412.7,中,基准,男+女合计
2047,40-44,混合,411986.9,0.832,0.963,0.85,280576.9,中,基准,男+女合计
2047,45-49,混合,456550.0,0.82,0.963,0.85,306441.4,中,基准,男+女合计
2047,50-54,混合,528747.5,0.797,0.963,0.85,344946.6,中,基准,男+女合计
2047,55-59,混合,557146.1,0.6905,0.963,0.85,314903.8,中,基准,男+女合计
2047,60-64,混合,568769.8,0.4975,0.963,0.85,231619.3,中,基准,男+女合计
2048,15-19,男,99457.5,0.2,0.963,0.85,16282.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,15-19,女,96434.3,0.1594,0.963,0.85,12580.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,20-24,男,113431.9,0.65,0.963,0.85,60352.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,20-24,女,110168.2,0.5891,0.963,0.85,53125.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,25-29,男,149434.4,0.935,0.963,0.85,114368.8,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,25-29,女,145146.1,0.8538,0.963,0.85,101441.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,30-34,男,192015.6,0.939,0.963,0.85,147586.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,30-34,女,186678.0,0.8376,0.963,0.85,127985.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,35-39,男,209046.1,0.92,0.963,0.85,157425.5,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,35-39,女,204027.8,0.7985,0.963,0.85,133359.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,40-44,男,207544.3,0.902,0.963,0.85,153236.6,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,40-44,女,207975.4,0.7621,0.963,0.85,129746.3,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,45-49,男,224602.8,0.91,0.963,0.85,167302.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,45-49,女,223749.4,0.7297,0.963,0.85,133636.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,50-54,男,257609.5,0.907,0.963,0.85,191255.7,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,50-54,女,257721.2,0.687,0.963,0.85,144938.0,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,55-59,男,271879.0,0.825,0.963,0.85,183600.9,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,55-59,女,283336.0,0.5605,0.963,0.85,129984.2,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,60-64,男,267249.0,0.657,0.963,0.85,143723.1,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,60-64,女,299957.3,0.3544,0.963,0.85,87027.4,中,基准,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,15-19,混合,195891.8,0.18,0.963,0.85,28862.5,中,基准,男+女合计
2048,20-24,混合,223600.1,0.62,0.963,0.85,113477.3,中,基准,男+女合计
2048,25-29,混合,294580.5,0.895,0.963,0.85,215810.4,中,基准,男+女合计
2048,30-34,混合,378693.6,0.889,0.963,0.85,275571.9,中,基准,男+女合计
2048,35-39,混合,413073.9,0.86,0.963,0.85,290784.6,中,基准,男+女合计
2048,40-44,混合,415519.7,0.832,0.963,0.85,282982.9,中,基准,男+女合计
2048,45-49,混合,448352.2,0.82,0.963,0.85,300938.9,中,基准,男+女合计
2048,50-54,混合,515330.7,0.797,0.963,0.85,336193.7,中,基准,男+女合计
2048,55-59,混合,555215.0,0.69,0.963,0.85,313585.1,中,基准,男+女合计
2048,60-64,混合,567206.3,0.497,0.963,0.85,230750.5,中,基准,男+女合计
